"typeS","session_id","session_type_id","person_id","affil_id","year_id","affiliation","name","year"
"Panel Discussion",3665,6,17854,10274,3496,"Intuit","Phil Warden",2011
"Panel Discussion",3665,6,1395,1395,3496,"Sirota Survey Intelligence","Patrick Hyland",2011
"Poster",3666,22,11808,5642,3496,"Texas State University","K. Michele Kacmar",2011
"Poster",3666,22,2012,2012,3496,"Baylor Univ","Dawn Carlson",2011
"Poster",3666,22,8115,8115,3496,"Indiana University Southeast","Kenneth Harris",2011
"Poster",3667,22,17859,795,3496,"Queen's University","Milena Guberinic",2011
"Poster",3667,22,3312,795,3496,"Queen's University","Julian Barling",2011
"Poster",3668,22,11862,203,3496,"HumRRO","Kerrin George",2011
"Poster",3668,22,1153,914,3496,"The University of Georgia","Brian Hoffman",2011
"Poster",3668,22,10729,10729,3496,"KPC","Kizzy Parks",2011
"Poster",3668,22,2224,2224,3496,"Defense Equal Opportunity Management Institute","Daniel McDonald",2011
"Poster",3669,22,16380,91,3496,"Clemson University","Crystal Burnette",2011
"Poster",3669,22,2742,91,3496,"Clemson University","Robert Sinclair",2011
"Poster",3669,22,1706,1706,3496,"University of Florida","Mo Wang",2011
"Poster",3669,22,1709,1709,3496,"Sun Yat-Sen University","Junqi Shi",2011
"Poster",3670,22,2400,719,3496,"Korn Ferry","Guangrong Dai",2011
"Poster",3670,22,1063,1063,3496,"Wisconsin Management Group","Kenneth De Meuse",2011
"Poster",3670,22,17871,13214,3496,"Korn/Ferry International","Joshua Wu",2011
"Poster",3671,22,1590,1590,3496,"University of Ottawa","Laurent Lapierre",2011
"Poster",3671,22,230,34,3496,"Baruch College & The Graduate Center, CUNY","Loren Naidoo",2011
"Poster",3671,22,2584,1590,3496,"University of Ottawa","Silvia Bonaccio",2011
"Poster",3672,22,6909,4457,3496,"Seoul National University","Hae Sang Park",2011
"Poster",3672,22,4540,4457,3496,"Seoul National University","Seokhwa Yun",2011
"Poster",3672,22,7263,4457,3496,"Seoul National University","Dongkyu Kim",2011
"Poster",3672,22,17878,4457,3496,"Seoul National University","Heejoon Park",2011
"Poster",3673,22,17879,17879,3496,"Indiana University--Purdue University","Yuan Jiang",2011
"Poster",3673,22,17265,2155,3496,"Rutgers Univ","Susan Jackson",2011
"Poster",3674,22,11286,199,3496,"IBM","Jenna Cox",2011
"Poster",3674,22,7004,7004,3496,"Nestle Purina PetCare Company","Vanessa Lammers",2011
"Poster",3674,22,6943,3419,3496,"University of Missouri-St. Louis","Deborah Lee",2011
"Poster",3674,22,3028,569,3496,"University of Missouri-St Louis","James Breaugh",2011
"Poster",3675,22,17885,2425,3496,"Amazon.com","Christopher Roenicke",2011
"Poster",3675,22,3941,2248,3496,"Seattle Pacific University","Paul Yost",2011
"Poster",3675,22,17887,2248,3496,"Seattle Pacific University","Glenna Chang",2011
"Poster",3675,22,11846,11846,3496,"Amazon","Jay Steffensmeier",2011
"Poster",3675,22,17889,4154,3496,"Microsoft","Lori Homer",2011
"Poster",3676,22,17890,3553,3496,"Vantage Leadership Consulting","Devon Riester",2011
"Poster",3676,22,1404,37,3496,"DePaul University","Suzanne Bell",2011
"Poster",3677,22,17892,1,3496,"Michigan State University","Katherine Giuca",2011
"Poster",3677,22,1865,1865,3496,"Michigan State university","John Schaubroeck",2011
"Poster",3677,22,17894,17894,3496,"Bar-Ilan University","Abraham Carmeli",2011
"Poster",3677,22,17895,17894,3496,"Bar-Ilan University","Roy Gelbard",2011
"Poster",3590,22,2896,551,3496,"Washington University in St. Louis","Alison Antes",2011
"Poster",3590,22,3875,1377,3496,"University of Oklahoma","Michael Mumford",2011
"Poster",3591,22,3168,623,3496,"Florida State University","Gang Wang",2011
"Poster",3591,22,424,30,3496,"University of Alabama","Peter Harms",2011
"Poster",3592,22,6412,2901,3496,"Montclair State University","Dan Simonet",2011
"Poster",3592,22,1958,1958,3496,"Univ of Tulsa","Robert Tett",2011
"Poster",3592,22,518,518,3496,"Principal Financial Group","Michael Anderson",2011
"Poster",3593,22,4570,719,3496,"Korn Ferry","King Yii Tang",2011
"Poster",3593,22,1063,1063,3496,"Wisconsin Management Group","Kenneth De Meuse",2011
"Poster",3593,22,17512,17512,3496,"Korn/Ferry Leadership & Talent Consulting","J. Evelyn Orr",2011
"Poster",3593,22,17513,3323,3496,"Swisher Talent Consulting","Victoria Swisher",2011
"Poster",3594,22,424,30,3496,"University of Alabama","Peter Harms",2011
"Poster",3594,22,2504,1800,3496,"University of Nebraska-Lincoln","Ted Paterson",2011
"Poster",3594,22,1073,30,3496,"University of Alabama","Dustin Wood",2011
"Poster",3595,22,242,242,3496,"IBM-Kenexa","Kyle Sandell",2011
"Poster",3596,22,6625,6625,3496,"Sokanu","Rhys Lewis",2011
"Poster",3596,22,6250,6250,3496,"Sigma Assessment Systems","Julie Carswell",2011
"Poster",3596,22,17520,17520,3496,"Husky Energy","Tatjana Ilic-Balas",2011
"Poster",3596,22,1801,1801,3496,"University of Bucharest, Romania","Dragos Iliescu",2011
"Poster",3596,22,17522,64,3496,"Univ of Western Ontario","Susan Pepper",2011
"Poster",3597,22,17523,17523,3496,"RSM Erasmus University Rotterdam","Janine Kollee",2011
"Poster",3597,22,10809,3408,3496,"Erasmus University Rotterdam","Steffen Giessner",2011
"Poster",3597,22,6956,3408,3496,"Erasmus University Rotterdam","Daan van Knippenberg",2011
"Poster",3686,22,2880,161,3496,"University of Connecticut","Jin Lee",2011
"Poster",3686,22,17920,383,3496,"","Gunna (Janet) Yun",2011
"Poster",3686,22,1081,588,3496,"University of Toronto","Brian Connelly",2011
"Poster",3687,22,6252,10,3496,"Development Dimensions International (DDI)","Michael Kemp",2011
"Poster",3687,22,11481,10,3496,"Development Dimensions International (DDI)","Paul Bernthal",2011
"Poster",3688,22,401,401,3496,"Human Resources Research Organization (HumRRO)","Deborah Whetzel",2011
"Poster",3688,22,16428,3497,3496,"Cleveland State University","Paul Rotenberry",2011
"Poster",3689,22,17926,17926,3496,"National Institute for Occupational Safety and Health","Thomas Cunningham",2011
"Poster",3690,22,6060,247,3496,"University of Saskatchewan","Chelsea Willness",2011
"Poster",3690,22,1042,1042,3496,"Univ of Calgary","Derek Chapman",2011
"Poster",3690,22,3934,2374,3496,"University of Vermont","David Jones",2011
"Poster",3691,22,3934,2374,3496,"University of Vermont","David Jones",2011
"Poster",3691,22,6060,247,3496,"University of Saskatchewan","Chelsea Willness",2011
"Poster",3692,22,246,166,3496,"Colorado State University","Zinta Byrne",2011
"Poster",3692,22,17933,166,3496,"Colorado State University","Jeni Cross",2011
"Poster",3692,22,17934,166,3496,"Colorado State University","Michelle Lueck",2011
"Poster",3692,22,4008,166,3496,"Colorado State University","Christy Smith",2011
"Poster",3692,22,16028,16028,3496,"University of Wisconsin - La Crosse","Christa Kiersch",2011
"Poster",3692,22,17937,17937,3496,"Sage2, LLC","Bill Franzen",2011
"Poster",3692,22,17938,17938,3496,"Poudre School District","Stuart Reeve",2011
"Poster",3693,22,4918,4918,3496,"University of Minnesota/Korn Ferry","Rachael Klein",2011
"Poster",3693,22,307,9,3496,"University of Minnesota","Deniz Ones",2011
"Poster",3693,22,305,305,3496,"Zicklin School of Business, Baruch College","Stephan Dilchert",2011
"Poster",3693,22,317,9,3496,"University of Minnesota","Brenton Wiernik",2011
"Poster",3694,22,3341,562,3496,"CEB","Lance Andrews",2011
"Poster",3694,22,447,447,3496,"Self-employed","Stephanie Klein",2011
"Poster",3695,22,17945,10914,3496,"Univ of St. Thomas","Elise Amel",2011
"Poster",3695,22,17946,17946,3496,"Macalester College","B.A. Scott",2011
"Poster",3695,22,17947,17946,3496,"Macalester College","Christie Manning",2011
"Poster",3695,22,17948,500,3496,"PDRI, a CEB Company","Jake Forsman",2011
"Poster",3695,22,17949,4603,3496,"University of St. Thomas","C. R. Huber",2011
"Poster",3696,22,17950,9,3496,"University of Minnesota","Lauren Hill",2011
"Poster",3696,22,4918,4918,3496,"University of Minnesota/Korn Ferry","Rachael Klein",2011
"Poster",3696,22,317,9,3496,"University of Minnesota","Brenton Wiernik",2011
"Poster",3696,22,307,9,3496,"University of Minnesota","Deniz Ones",2011
"Poster",3696,22,305,305,3496,"Zicklin School of Business, Baruch College","Stephan Dilchert",2011
"Poster",3696,22,1162,203,3496,"HumRRO","Susan D'Mello",2011
"Poster",3697,22,317,9,3496,"University of Minnesota","Brenton Wiernik",2011
"Poster",3697,22,307,9,3496,"University of Minnesota","Deniz Ones",2011
"Poster",3697,22,305,305,3496,"Zicklin School of Business, Baruch College","Stephan Dilchert",2011
"Poster",3698,22,305,305,3496,"Zicklin School of Business, Baruch College","Stephan Dilchert",2011
"Poster",3699,22,4918,4918,3496,"University of Minnesota/Korn Ferry","Rachael Klein",2011
"Poster",3699,22,307,9,3496,"University of Minnesota","Deniz Ones",2011
"Poster",3699,22,305,305,3496,"Zicklin School of Business, Baruch College","Stephan Dilchert",2011
"Poster",3699,22,137,137,3496,"JetBlue Airways","Andrew Biga",2011
"Poster",3700,22,1162,203,3496,"HumRRO","Susan D'Mello",2011
"Poster",3700,22,307,9,3496,"University of Minnesota","Deniz Ones",2011
"Poster",3700,22,4918,4918,3496,"University of Minnesota/Korn Ferry","Rachael Klein",2011
"Poster",3700,22,317,9,3496,"University of Minnesota","Brenton Wiernik",2011
"Poster",3700,22,305,305,3496,"Zicklin School of Business, Baruch College","Stephan Dilchert",2011
"Poster",3701,22,14024,371,3496,"University of Mannheim","Sven-Oliver Spiess",2011
"Poster",3701,22,253,253,3496,"University of Osnabruck","Karsten Mueller",2011
"Poster",3701,22,13839,5469,3496,"San Diego State Univ","Kate Hattrup",2011
"Poster",3701,22,17972,371,3496,"University of Mannheim","Natascha Hausmann",2011
"Poster",3702,22,137,137,3496,"JetBlue Airways","Andrew Biga",2011
"Poster",3702,22,305,305,3496,"Zicklin School of Business, Baruch College","Stephan Dilchert",2011
"Poster",3702,22,2424,2424,3496,"Procter & Gamble","Andrea McCance",2011
"Poster",3703,22,317,9,3496,"University of Minnesota","Brenton Wiernik",2011
"Poster",3703,22,307,9,3496,"University of Minnesota","Deniz Ones",2011
"Poster",3703,22,305,305,3496,"Zicklin School of Business, Baruch College","Stephan Dilchert",2011
"Poster",3703,22,137,137,3496,"JetBlue Airways","Andrew Biga",2011
"Poster",3704,22,518,518,3496,"Principal Financial Group","Michael Anderson",2011
"Poster",3704,22,14623,12635,3496,"Target Corporation","Nicole Herk",2011
"Poster",3705,22,6746,353,3496,"Singapore Management University","David Wagner",2011
"Poster",3705,22,4597,1793,3496,"University of Washington","Christopher Barnes",2011
"Poster",3705,22,2675,238,3496,"National University of Singapore","Vivien Kim Geok Lim",2011
"Poster",3705,22,328,102,3496,"The Pennsylvania State University","Lance Ferris",2011
"Poster",3706,22,8297,407,3496,"University of Iowa","David DeGeest",2011
"Poster",3706,22,1662,1662,3496,"Univ of Iowa","Michael Mount",2011
"Panel Discussion",3707,6,17988,84,3496,"Baruch College-CUNY","Hannah  Rothstein",2011
"Panel Discussion",3707,6,778,778,3496,"Univ of South Florida","Michael Brannick",2011
"Panel Discussion",3707,6,1258,155,3496,"George Mason University","Jose Cortina",2011
"Panel Discussion",3707,6,17991,474,3496,"Northwestern University","Larry Hedges",2011
"Panel Discussion",3707,6,750,40,3496,"Rice University","Fred Oswald",2011
"Panel Discussion",3707,6,17993,16652,3496,"Loyola University Chicago","Terri Pigott",2011
"Symposium/Forum",3708,2,13110,13110,3496,"Peakinsight LLC","Katherine Holt",2011
"Symposium/Forum",3708,2,17995,254,3496,"University of Missouri, Columbia","Richard Osbaldiston",2011
"Symposium/Forum",3708,2,6054,383,3496,"","Ante Glavas",2011
"Symposium/Forum",3708,2,17997,17997,3496,"Greenopolis","Joe Laur",2011
"Symposium/Forum",3708,2,1520,1520,3496,"Eastern Kentucky University","Jaime Henning",2011
"Symposium/Forum",3709,2,1461,500,3496,"PDRI, a CEB Company","Elaine Pulakos",2011
"Symposium/Forum",3709,2,18000,16475,3496,"U.S. Office of Personnel Mgmt","Andrea Bright",2011
"Symposium/Forum",3709,2,2846,562,3496,"CEB","Ryan O'Leary",2011
"Symposium/Forum",3709,2,15029,16475,3496,"U.S. Office of Personnel Mgmt","Brian O'Leary",2011
"Symposium/Forum",3709,2,12808,500,3496,"PDRI, a CEB Company","Anne Hansen",2011
"Symposium/Forum",3709,2,18004,18004,3496,"Federal Deposit Insurance Corporation","Jone Papinchock",2011
"Symposium/Forum",3709,2,16475,16475,3496,"U.S. Office of Personnel Mgmt","Bernard Nickels",2011
"Symposium/Forum",3709,2,4682,1037,3496,"U.S. Office of Personnel Management","Charles Thompson",2011
"Symposium/Forum",3709,2,18007,18007,3496,"Personnel Decisions Research Institutes","Janis Houston",2011
"Symposium/Forum",3709,2,804,562,3496,"CEB","Jeff Johnson",2011
"Symposium/Forum",3709,2,1293,1293,3496,"Research & Assessment Solutions, Ltd.","Robert Schneider",2011
"Symposium/Forum",3709,2,394,235,3496,"Aon Hewitt","Anthony Boyce",2011
"Symposium/Forum",3709,2,13377,235,3496,"Aon Hewitt","Michael Heil",2011
"Symposium/Forum",3709,2,1028,504,3496,"Select International","Laurie Wasko",2011
"Symposium/Forum",3709,2,18013,1037,3496,"U.S. Office of Personnel Management","Tara Ricci",2011
"Symposium/Forum",3709,2,1504,203,3496,"HumRRO","Dan Putka",2011
"Panel Discussion",3710,6,157,157,3496,"Bowling Green State University","Russell Matthews",2011
"Panel Discussion",3710,6,22,16,3496,"University of South Florida","Tammy Allen",2011
"Panel Discussion",3710,6,3312,795,3496,"Queen's University","Julian Barling",2011
"Panel Discussion",3710,6,21,21,3496,"University of Georgia","Lillian Eby",2011
"Panel Discussion",3710,6,1744,629,3496,"Drexel University","Jeffrey Greenhaus",2011
"Panel Discussion",3710,6,2646,2646,3496,"Purdue University Krannert School of Management","Ellen Kossek",2011
"Panel Discussion",3710,6,1616,1616,3496,"EADA Business School","Steven Poelmans",2011
"Community of Interest",3711,12,2020,2020,3496,"Rider University","John Donovan",2011
"Community of Interest",3711,12,407,407,3496,"University of Iowa","Kenneth Brown",2011
"Community of Interest",3711,12,11099,9089,3496,"Novelis","Leslie Joyce",2011
"Symposium/Forum",3712,2,18025,3043,3496,"Towers Watson","Tom Woodrick",2011
"Symposium/Forum",3712,2,18026,3043,3496,"Towers Watson","Matthew Deruntz",2011
"Symposium/Forum",3712,2,18027,17794,3496,"Personified","Emily Twichell",2011
"Symposium/Forum",3712,2,18028,17794,3496,"Personified","Sanja Licina",2011
"Symposium/Forum",3712,2,6174,3043,3496,"Towers Watson","Patrick Kulesa",2011
"Symposium/Forum",3712,2,18030,18030,3496,"RBC","Catherine Beagan",2011
"Symposium/Forum",3713,2,571,571,3496,"Assessment Associates International","Ronald Page",2011
"Symposium/Forum",3713,2,307,9,3496,"University of Minnesota","Deniz Ones",2011
"Symposium/Forum",3713,2,2298,98,3496,"Pennsylvania State University","Rick Jacobs",2011
"Symposium/Forum",3713,2,3012,1620,3496,"Florida International Univ","Chockalingam Viswesvaran",2011
"Symposium/Forum",3713,2,305,305,3496,"Zicklin School of Business, Baruch College","Stephan Dilchert",2011
"Symposium/Forum",3713,2,1983,1983,3496,"University of Minnesota Medical School","Michael Cullen",2011
"Symposium/Forum",3713,2,18037,18037,3496,"California Commission on POST","Shelley Spilberg",2011
"Symposium/Forum",3713,2,18038,18038,3496,"Matrix Inc.","Robert Davis",2011
"Symposium/Forum",3714,2,15149,98,3496,"Pennsylvania State University","James Farr",2011
"Symposium/Forum",3714,2,1519,97,3496,"Walmart","Adam Hilliard",2011
"Symposium/Forum",3714,2,370,109,3496,"University of Arizona","Allison Gabriel",2011
"Symposium/Forum",3714,2,1027,579,3496,"University of Akron","Paul Levy",2011
"Symposium/Forum",3714,2,2531,865,3496,"Ghent University","Frederik Anseel",2011
"Symposium/Forum",3714,2,18044,95,3496,"Florida Institute of Technology","Charlene Bogle",2011
"Symposium/Forum",3714,2,2242,95,3496,"Florida Institute of Technology","Lisa Steelman",2011
"Symposium/Forum",3714,2,578,578,3496,"The College of New Jersey","Jason Dahling",2011
"Symposium/Forum",3714,2,7114,1411,3496,"Butler University","Alison O'Malley",2011
"Symposium/Forum",3714,2,3598,1233,3496,"Novo Nordisk Inc.","Samantha Chau",2011
"Symposium/Forum",3714,2,7790,3300,3496,"Thunderbird School of Global Management","Mary de Luque",2011
"Symposium/Forum",3714,2,5548,5548,3496,"Univ of Michigan","Susan Ashford",2011
"Symposium/Forum",3714,2,18051,14782,3496,"Vlerick Leuven Gent Management School","Katleen De Stobbeleir",2011
"Symposium/Forum",3714,2,3302,3302,3496,"Eastern Illinois Univ","Melody Wollan",2011
"Symposium/Forum",3714,2,18053,865,3496,"Ghent University","Toon Devloo",2011
"Symposium/Forum",3714,2,18054,865,3496,"Ghent University","Michiel Crommelinck	",2011
"Symposium/Forum",3714,2,18055,200,3496,"SHAKER","Noelle Frantz",2011
"Panel Discussion",3715,6,18057,18057,3496,"Ketchum, Inc.","Amy Bladen Shatto",2011
"Panel Discussion",3715,6,2996,2996,3496,"The JDL Group, LLC","Jared Lock",2011
"Panel Discussion",3715,6,18059,18059,3496,"Linkage","Charley Morrow",2011
"Panel Discussion",3715,6,18060,1529,3496,"Flowserve Corporation","Damian Stelly",2011
"Panel Discussion",3715,6,18061,389,3496,"MetLife","Thomas Walk",2011
"Panel Discussion",3716,6,11459,11459,3496,"DCI Consulting Group Inc","David Cohen",2011
"Panel Discussion",3716,6,2508,1036,3496,"DCI Consulting Group, Inc.","Mike Aamodt",2011
"Panel Discussion",3716,6,53,53,3496,"DCI Consulting Group","Eric Dunleavy",2011
"Panel Discussion",3716,6,11851,11851,3496,"ERS Group","Mary Baker",2011
"Panel Discussion",3716,6,18066,18066,3496,"Paul, Hastings, Janofsky & Walker LLP","John  Geier",2011
"Panel Discussion",3716,6,1038,1038,3496,"Federation of State Boards of Physical Therapy","Lorin Mueller",2011
"Panel Discussion",3716,6,18068,18068,3496,"Jackson Lewis LLP","Mickey Silberman",2011
"Panel Discussion",3716,6,1058,10,3496,"Development Dimensions International (DDI)","Evan Sinar",2011
"Panel Discussion",3717,6,1525,1525,3496,"NYU & Baruch","Lise Saari",2011
"Panel Discussion",3717,6,18071,18071,3496,"COUNTRY Financial","Steve Denault",2011
"Panel Discussion",3717,6,2736,2736,3496,"Starwood Hotels Worldwide","Christine Fernandez",2011
"Panel Discussion",3717,6,18073,18073,3496,"Vi","Mark Kammerdiener",2011
"Panel Discussion",3717,6,2402,2402,3496,"Baruch College/Kraut Associates","Allen Kraut",2011
